dates,brand,total_users_reached,total_cost,sponsored_products_s,sponsored_products_u,sponsored_brands_s,sponsored_brands_u,video_s,video_u,OTT_s,OTT_u,sponsored_display_s,sponsored_display_u,display_s,display_u,sales,converted_users
2023-03-16,Brand M,1490043,30592.46174639003,16770.460000000036,14928,2419.190000000001,14838,0.0,0,0.0,0,0.0,0,11402.811746389993,1460277,55630.23,13277
2023-03-16,Brand N,880335,19956.10641120004,12561.840000000026,12603,2635.1200000000053,10697,84.54456506999999,5112,0.0,0,8.05,3,4666.551846130007,851920,37654.92,7117
2023-03-16,Brand R,519578,11512.419810449988,37.27,19,11.419999999999998,35,0.0,0,7925.421449999987,259084,0.0,0,3538.3083604500007,260440,6726.0,765
2023-03-17,Brand C,862612,8933.498485250002,0.0,0,0.0,0,877.8362543299983,54864,0.0,0,0.0,0,8055.662230920004,807748,14441.71,5137
2023-03-17,Brand G,483934,12470.884357429997,7046.28999999999,3653,1638.850000000003,6675,0.0,0,0.0,0,0.0,0,3785.7443574300046,473606,31701.43,4537
2023-03-17,Brand LA,1025175,11439.937661729995,0.0,0,17.919999999999998,8,436.3633104300017,29446,3327.4565999999977,190487,0.0,0,7658.197751299995,805234,6756.67,1852
2023-03-17,Brand LO,2755679,63113.890011019896,32043.129999999943,20896,7017.11999999998,34380,705.4102962200004,33047,0.0,0,0.0,0,23348.22971479997,2667356,208512.01,21423
2023-03-17,Brand M,1419680,29399.552817240015,16094.170000000006,14463,2580.0400000000013,14241,0.0,0,0.0,0,0.0,0,10725.342817240007,1390976,53557.72,12611
2023-03-17,Brand N,863301,19357.279334430015,11906.080000000014,12204,2696.639999999996,11453,84.23975683999996,4670,0.0,0,16.75,7,4653.569577590005,834967,37000.38,7117
2023-03-17,Brand R,491658,11020.856546469993,47.86,24,11.16,44,0.0,0,7591.431749999989,245333,0.0,0,3370.404796470005,246257,6111.0,706
2023-03-18,Brand C,772687,8212.296681779999,0.0,0,0.0,0,865.5843936700011,51028,0.0,0,0.0,0,7346.712288109998,721659,15301.86,5122
2023-03-18,Brand G,480141,12986.181302390005,7499.010000000001,3875,1691.8599999999997,7586,0.0,0,0.0,0,0.0,0,3795.3113023900046,468680,32178.94,4668
2023-03-18,Brand LA,1016657,11354.558751049994,0.0,0,22.700000000000003,10,430.2910219200006,31501,3534.329999999999,201619,0.0,0,7367.237729129994,783527,5804.34,1642
2023-03-18,Brand LO,2643594,63585.28839648003,33331.25000000002,22077,7878.990000000004,40034,640.1925478700011,29855,0.0,0,0.0,0,21734.855848610005,2551628,210433.78,21664
2023-03-18,Brand M,1377678,30257.256321030007,17350.410000000025,16034,2770.920000000005,15090,0.0,0,0.0,0,0.0,0,10135.926321029976,1346554,54282.51,12573
2023-03-18,Brand N,787603,19769.893316479982,12722.079999999994,13110,2734.409999999991,11666,65.33755383999964,3539,0.0,0,6.68,3,4241.385762639997,759285,36550.48,7052
2023-03-18,Brand R,502517,11566.395349619981,37.650000000000006,16,8.879999999999999,35,0.0,0,8090.742299999981,266041,0.0,0,3429.123049620001,236425,5940.0,744
2023-03-19,Brand C,718759,7598.41036429,0.0,0,0.0,0,881.2552895299984,51984,0.0,0,0.0,0,6717.155074760001,666775,16319.6,5703
2023-03-19,Brand G,470382,12878.376809250014,7345.930000000015,4169,1793.3300000000013,8850,0.0,0,0.0,0,0.0,0,3739.1168092499975,457363,35870.21,5145
2023-03-19,Brand LA,968663,10781.308522039999,0.0,0,20.81,8,424.6766604699997,29555,3436.1207999999947,196734,0.0,0,6899.701061570004,742366,7487.09,1955
2023-03-19,Brand LO,2549629,67459.49313165,36848.790000000015,24038,9008.02999999999,44182,650.5183740200005,31201,0.0,0,0.0,0,20952.15475763,2450208,235579.35,24513
2023-03-19,Brand M,1367938,30745.501319240022,17857.16000000003,17022,2752.450000000004,17720,0.0,0,0.0,0,0.0,0,10135.891319239989,1333196,61155.02,14250
2023-03-19,Brand N,769796,20481.88447022001,13299.510000000007,13537,3081.4400000000014,13815,58.14091022999976,3179,0.0,0,3.1,2,4039.6935599900016,739263,38696.93,7448
2023-03-19,Brand R,508818,11420.822741460022,29.31,7,7.59,47,0.0,0,7864.87380000002,266781,0.0,0,3519.048941460001,241983,6791.0,780
2023-03-20,Brand C,775014,7621.265454980007,0.0,0,0.0,0,886.1708276900005,57221,0.0,0,0.0,0,6735.094627290006,717793,16501.27,5497
2023-03-20,Brand G,473912,12294.369386500002,6899.410000000004,3866,1690.070000000001,7622,0.0,0,0.0,0,0.0,0,3704.889386499997,462424,35930.2,5002
2023-03-20,Brand LA,1021386,10693.945458660013,0.0,0,36.6,16,408.1776542599998,36415,3049.490399999998,172965,0.0,0,7199.677404400016,811990,6210.21,2063
2023-03-20,Brand LO,2595303,63131.01203430997,33230.05999999997,21279,7883.73,40766,617.2887403399998,31178,0.0,0,0.0,0,21399.93329397,2502080,230066.21,24095
2023-03-20,Brand M,1382791,28716.745118280007,16330.980000000009,15366,2263.840000000007,15602,0.0,0,0.0,0,0.0,0,10121.92511827999,1351823,58092.45,13921
2023-03-20,Brand N,777736,18700.346903430003,12141.280000000004,12222,2507.51,12081,80.81335601999972,4381,0.0,0,12.16,5,3958.58354741,749047,37597.75,7250
2023-03-20,Brand R,515497,10857.155663379996,27.870000000000005,18,14.14,47,0.0,0,7281.808800000002,247107,0.0,0,3533.336863379995,268325,7781.0,755
2023-03-21,Brand C,797893,7089.956882930007,0.0,0,0.0,0,913.1808420800004,53466,0.0,0,0.0,0,6176.776040850006,744427,15523.44,4937
2023-03-21,Brand G,487642,13137.308848370001,7384.699999999993,3866,1936.150000000004,7266,0.0,0,0.0,0,0.0,0,3816.458848370003,476510,34853.19,4946
2023-03-21,Brand LA,1025820,10767.23475482,0.0,0,14.580000000000002,6,433.0343072,40114,3184.4141999999947,180852,0.0,0,7135.206247620004,804848,7063.0,1944
2023-03-21,Brand LO,2577875,61870.82195081991,32821.03999999998,20898,7226.919999999988,37853,553.0751052799995,28929,0.0,0,0.0,0,21269.786845539948,2490195,215748.3,22734
2023-03-21,Brand M,1395476,27856.284023990018,15368.440000000037,14463,2457.4600000000005,14890,0.0,0,0.0,0,0.0,0,10030.38402398998,1366123,57119.12,13210
2023-03-21,Brand N,786030,18455.63121220001,11952.230000000009,12317,2575.380000000001,12294,45.941687059999744,2516,0.0,0,8.18,3,3873.8995251400006,758900,39118.58,7182
2023-03-21,Brand R,527131,11072.895459149995,17.210000000000004,16,28.3,57,0.0,0,7617.770399999995,256335,0.0,0,3409.61505915,270723,7202.0,808
2023-03-22,Brand C,755920,7124.323364329984,0.0,0,0.0,0,905.2094355000008,58075,0.0,0,0.0,0,6219.113928829983,697845,14043.75,4662
2023-03-22,Brand G,472879,12850.791126220018,7192.8400000000165,3784,1955.040000000001,6941,0.0,0,0.0,0,0.0,0,3702.91112622,462154,34607.39,4770
2023-03-22,Brand LA,943654,10635.998259859995,0.0,0,17.349999999999998,7,424.1253245900003,38263,3250.9733999999908,185931,0.0,0,6943.549535270003,719453,7620.9,2007
2023-03-22,Brand LO,2439646,61672.81342032993,32658.889999999952,20738,7804.379999999995,41405,698.8668156899982,34615,0.0,0,0.0,0,20510.676604639983,2342888,221369.98,23000
2023-03-22,Brand M,1365718,28758.435349770007,16166.100000000037,14895,2389.110000000001,14592,0.0,0,0.0,0,0.0,0,10203.22534976997,1336231,56860.4,13395
2023-03-22,Brand N,750373,18806.15492721001,12609.740000000003,12691,2349.459999999999,11568,62.93477585999959,3453,0.0,0,3.33,2,3780.690151350006,722659,38001.3,7113
2023-03-22,Brand R,527773,11197.809586510011,62.27,12,72.49000000000002,71,0.0,0,7576.491900000006,257518,0.0,0,3486.5576865100056,270172,6742.76,756
2023-03-23,Brand C,637490,6782.998924000004,0.0,0,0.0,0,904.372166380001,56315,0.0,0,0.0,0,5878.626757620003,581175,13497.9,4507
2023-03-23,Brand G,484482,12570.558773990015,6988.640000000011,3506,1806.1500000000017,6260,0.0,0,0.0,0,0.0,0,3775.768773990002,474716,31811.11,4429
2023-03-23,Brand LA,927470,10304.738987769997,0.0,0,27.03,10,442.9501432799993,38235,3148.808999999996,180389,0.0,0,6685.949844490001,708836,8404.6,2197
2023-03-23,Brand LO,2468168,61186.10768973009,32574.47000000008,20440,7234.730000000005,37010,632.68572043,31310,0.0,0,0.0,0,20744.2219693,2379408,213052.92,22606
2023-03-23,Brand M,1343467,27423.134160939953,14808.599999999971,14033,2513.9199999999983,14328,0.0,0,0.0,0,0.0,0,10100.614160939984,1315106,56681.39,13065
2023-03-23,Brand N,741941,19809.478892130013,13382.490000000009,12992,2427.360000000001,11877,66.02295496999974,3663,0.0,0,5.859999999999999,2,3927.745937160004,713407,38275.52,7316
2023-03-23,Brand R,517321,11216.745278810002,218.69,26,60.56,58,0.0,0,7475.331300000006,249063,0.0,0,3462.163978809997,268174,6129.0,701
2023-03-24,Brand C,595675,6276.815346670005,0.0,0,0.0,0,908.91754076,47142,0.0,0,0.0,0,5367.897805910005,548533,16250.36,4133
2023-03-24,Brand G,499548,12325.037665749998,6951.999999999998,3463,1600.1799999999985,6639,0.0,0,0.0,0,0.0,0,3772.8576657500016,489446,30370.63,4381
2023-03-24,Brand LA,922503,9879.030220460008,0.0,0,9.11,4,427.7998936100003,37969,3100.1879999999983,177359,0.0,0,6341.932326850009,707171,6788.89,1943
2023-03-24,Brand LO,2494824,61215.682080179904,33094.41999999995,20748,7430.129999999988,37172,451.3862420699999,23713,0.0,0,0.0,0,20239.745838109968,2413191,212082.53,21799
2023-03-24,Brand M,1383374,29344.05763762,16313.73000000002,14830,2623.9200000000064,14512,0.0,0,0.0,0,0.0,0,10406.407637619974,1354032,55130.46,12854
2023-03-24,Brand N,744786,19389.653746809996,12914.689999999991,12335,2539.0400000000045,11658,34.64764662,1916,0.0,0,13.249999999999998,6,3888.026100189999,718871,36660.63,7148
2023-03-24,Brand R,518862,11090.246681789988,99.66,11,61.78999999999999,55,0.0,0,7547.940299999991,248287,0.0,0,3380.856381789996,270509,7106.0,735
2023-03-25,Brand C,534793,6115.992603520002,0.0,0,0.0,0,930.27212689,41347,0.0,0,0.0,0,5185.720476630002,493446,15771.73,3727
2023-03-25,Brand G,487934,12541.568739720016,6983.470000000003,3741,1914.2100000000032,7982,0.0,0,0.0,0,0.0,0,3643.888739720009,476211,30871.2,3602
2023-03-25,Brand LA,852371,10196.642424060004,0.0,0,8.16,3,443.8355243900009,39019,3417.756600000002,164850,0.0,0,6326.890299670002,648499,6175.59,1717
2023-03-25,Brand LO,2397854,64371.28900016005,35752.230000000054,21900,8361.729999999994,38978,632.78701181,31585,0.0,0,0.0,0,19624.541988350004,2305391,206429.96,20884
2023-03-25,Brand M,1376471,29721.141015889996,16651.630000000005,15695,2574.3400000000047,14842,0.0,0,0.0,0,0.0,0,10495.171015889988,1345934,53902.73,12004
2023-03-25,Brand N,695614,20450.805682869974,14029.979999999969,14208,2670.850000000005,11692,15.30923935999988,855,0.0,0,7.19,3,3727.476443509999,668856,38270.71,7230
2023-03-25,Brand R,507218,11504.246014849994,96.98,17,78.05,69,0.0,0,7850.321849999997,261554,0.0,0,3478.894164849997,245578,5661.0,676
2023-03-26,Brand C,490813,5900.324440199994,0.0,0,0.0,0,915.59746453,41922,0.0,0,0.0,0,4984.726975669993,448891,11321.96,3900
2023-03-26,Brand G,470867,13553.82938928,8032.239999999997,4097,1919.7400000000007,8728,0.0,0,0.0,0,0.0,0,3601.849389280002,458042,33721.63,3485
2023-03-26,Brand LA,785629,9535.205877890001,0.0,0,7.96,3,415.93155120999904,35924,3060.4296000000018,120625,0.0,0,6050.884726679999,629077,6883.66,1952
2023-03-26,Brand LO,2416650,65243.20736729991,36900.35999999998,22845,8119.889999999988,38882,538.6585078700001,29448,0.0,0,0.0,0,19684.298859429942,2325475,220573.07,22423
2023-03-26,Brand M,1340241,29372.491585759988,16563.609999999997,15976,2735.489999999999,16296,0.0,0,0.0,0,0.0,0,10073.391585759991,1307969,57561.01,12881
2023-03-26,Brand N,687260,19970.848061420023,13802.16000000001,13569,2535.640000000004,12287,20.428801369999974,1227,0.0,0,0.0,0,3612.61926005001,660177,38952.23,7614
2023-03-26,Brand R,497443,10968.311081629996,87.03,10,72.97000000000001,67,0.0,0,7393.969800000003,248200,0.0,0,3414.341281629994,249166,5926.05,754
2023-03-27,Brand C,501466,5838.2880285699885,0.0,0,0.0,0,923.1603967299988,47557,0.0,0,0.0,0,4915.12763183999,453909,12606.33,3909
2023-03-27,Brand G,491349,12317.111750910015,6800.6400000000085,3552,1866.050000000004,8265,0.0,0,0.0,0,0.0,0,3650.4217509100017,479532,32427.57,3361
2023-03-27,Brand LA,817454,9177.839609239993,0.0,0,17.169999999999998,7,432.99759125000014,41861,2808.806399999997,115432,0.0,0,5918.8656179899945,660154,7047.15,2021
2023-03-27,Brand LO,2476240,61071.49329915994,32466.04999999998,20087,7579.939999999999,36502,568.3634961399981,25601,0.0,0,0.0,0,20457.139803019963,2394050,213160.1,21672
2023-03-27,Brand M,1439297,29181.60110561999,15802.350000000002,14208,2561.2200000000025,14554,0.0,0,0.0,0,0.0,0,10818.031105619984,1410535,55877.41,12662
2023-03-27,Brand N,685353,18635.5568207,12647.31,12146,2434.9200000000005,11445,20.77006785000001,1195,0.0,0,8.67,4,3523.886752850001,660563,36194.92,7053
2023-03-27,Brand R,516149,10500.045417759991,58.24000000000001,16,58.34,63,0.0,0,6971.534249999996,236531,0.0,0,3411.9311677599944,279539,6791.06,734
2023-03-28,Brand C,469430,5456.22163415001,0.0,0,0.0,0,907.27417562,45001,0.0,0,0.0,0,4548.9474585300095,424429,11535.45,3506
2023-03-28,Brand G,527536,11795.360976689997,6305.0899999999965,3523,1628.3200000000045,7135,0.0,0,0.0,0,0.0,0,3861.950976689997,516878,29032.58,3111
2023-03-28,Brand LA,803581,9024.437253650007,0.0,0,16.66,7,437.6531290100006,41638,2979.0731999999985,122284,0.0,0,5591.050924640008,639652,6365.63,1837
2023-03-28,Brand LO,2349587,61702.428383380044,33618.25000000004,20878,7451.8200000000015,33031,420.5477372100004,15285,0.0,0,0.0,0,20211.810646170008,2280393,202556.79,20812
2023-03-28,Brand M,1414572,27842.89636144997,14715.489999999976,13696,2596.1600000000026,15069,0.0,0,0.0,0,0.0,0,10531.24636144999,1385807,51215.52,12061
2023-03-28,Brand N,668314,19360.596851970004,13421.350000000006,12868,2271.82,10731,9.0787637,444,0.0,0,11.48,5,3646.868088269997,644266,39219.28,7436
2023-03-28,Brand R,503801,10441.790293069995,51.7,16,54.03000000000001,56,0.0,0,7043.512349999993,233784,0.0,0,3292.5479430700025,269945,6982.18,686
2023-03-29,Brand C,450402,5214.8243323,0.0,0,0.0,0,870.3396407199988,47451,0.0,0,0.0,0,4344.484691580001,402951,9071.85,3231
2023-03-29,Brand G,492908,13125.84206376002,7844.400000000016,3792,1603.9900000000016,7648,0.0,0,0.0,0,0.0,0,3677.4520637600017,481468,31791.64,3306
2023-03-29,Brand LA,847513,8961.155618809984,0.0,0,27.01,12,431.7416637399997,41369,2852.513999999996,121410,0.0,0,5649.889955069988,684722,6272.02,1887
2023-03-29,Brand LO,2167559,62204.67458787995,34428.64999999997,20730,7328.689999999998,34274,237.0999879299997,7733,0.0,0,0.0,0,20210.234599949978,2104822,206362.71,20918
2023-03-29,Brand M,1297426,28351.338839440003,16420.860000000015,14771,2545.9700000000025,15527,0.0,0,0.0,0,0.0,0,9384.508839439985,1267128,53154.16,12104
2023-03-29,Brand N,607092,18958.520246959994,13471.659999999996,13009,2208.489999999998,10323,3.739373100000001,213,0.0,0,13.36,6,3261.27087386,583541,39601.93,7411
2023-03-29,Brand R,475454,10305.756934250001,57.50000000000001,20,50.45,58,0.0,0,6909.149549999998,232605,0.0,0,3288.657384250002,242771,7067.0,686
2023-03-30,Brand C,435963,4857.628941410005,0.0,0,0.0,0,846.0429512800005,47529,0.0,0,0.0,0,4011.5859901300046,388434,9412.49,3147
2023-03-30,Brand G,329138,11629.550334009995,7272.989999999995,3655,1696.1600000000012,6167,0.0,0,0.0,0,0.0,0,2660.4003340099985,319316,29986.48,3135
2023-03-30,Brand LA,827295,8962.573480320001,0.0,0,22.65,9,439.16646973,35845,3011.5596000000005,124542,0.0,0,5489.19741059,666899,6822.68,1842
2023-03-30,Brand LO,1969356,60496.56631673005,33008.41000000008,19478,6797.179999999982,29135,136.0153095600002,5964,0.0,0,0.0,0,20554.961007169983,1914779,214400.92,22201
2023-03-30,Brand M,965780,26401.447666799995,16638.820000000025,14620,2454.12,14615,0.0,0,0.0,0,0.0,0,7308.50766679997,936545,52172.49,11995
2023-03-30,Brand N,497069,16791.928208489997,11563.580000000002,11418,2381.4500000000003,9766,0.0,0,0.0,0,4.88,2,2842.0182084899966,475883,36610.09,7350
2023-03-30,Brand R,470531,10632.533853709992,58.00999999999999,13,36.56,51,0.0,0,7281.402749999992,240982,0.0,0,3256.5611037100007,229485,4860.0,641
2023-03-31,Brand C,243538,3042.876923819999,0.0,0,0.0,0,734.4796839800011,42518,0.0,0,0.0,0,2308.397239839998,201020,9959.07,2758
2023-03-31,Brand G,90873,8372.341414650005,6357.190000000004,3355,1367.760000000001,5619,0.0,0,0.0,0,0.0,0,647.3914146500003,81899,22325.09,2451
2023-03-31,Brand LA,651412,7360.23515743,0.0,0,30.33,12,398.6895983300006,31493,2885.552399999998,121934,0.0,0,4045.663159100001,497973,5229.03,1751
2023-03-31,Brand LO,2514067,64348.98759650996,32545.89000000001,18430,6782.71999999999,27462,115.37118950000006,5194,0.0,0,0.0,0,24905.006407009965,2462981,205498.21,21064
2023-03-31,Brand M,117215,19088.277459720008,15835.350000000006,14140,2638.380000000001,14061,0.0,0,0.0,0,0.0,0,614.5474597200017,89014,50545.18,10976
2023-03-31,Brand N,343336,16865.518940160007,12438.090000000004,11619,2203.4800000000014,9237,0.0,0,0.0,0,9.72,5,2214.228940160004,322475,37833.81,7142
2023-03-31,Brand R,422529,10282.94731791,20.74,14,57.28,60,0.0,0,7409.195699999997,217063,0.0,0,2795.7316179100044,205392,5363.0,671
2023-04-01,Brand C,374582,5513.039453080004,0.0,0,0.0,0,1010.207461969998,48497,0.0,0,0.0,0,4502.831991110006,326085,8060.37,2747
2023-04-01,Brand G,27100,7750.9465064000005,6075.099999999999,3286,1559.2500000000014,6755,0.0,0,0.0,0,0.0,0,116.5965064,17059,20590.12,2224
2023-04-01,Brand LA,776665,7565.691841080012,0.0,0,20.04,8,419.7345853599989,33316,473.7174000000005,23260,0.0,0,6652.199855720012,720081,6648.78,1750
2023-04-01,Brand LO,621524,50237.99090035993,30424.08999999996,17710,6535.339999999988,29176,15.666084000000016,807,10206.067199999983,231481,0.0,0,3056.8276163599976,342350,178665.77,18719
2023-04-01,Brand M,42519,17466.432978219997,14772.289999999994,13931,2618.030000000003,14272,0.0,0,0.0,0,0.0,0,76.11297822000013,14316,48906.95,10116
2023-04-01,Brand N,13161,1773.463146440002,1386.120000000002,1391,303.90000000000003,1599,0.0,0,0.0,0,0.0,0,83.44314643999998,10171,15709.95,4219
2023-04-01,Brand R,243959,4157.012504900006,74.0,20,68.25,66,0.0,0,1269.726000000004,46781,0.0,0,2745.036504900002,197092,5672.0,638
2023-04-02,Brand C,459985,6778.742189419994,0.0,0,0.0,0,1213.5112043999989,57737,0.0,0,0.0,0,5565.230985019995,402248,10162.38,3230
2023-04-02,Brand G,11816,8076.200000000007,6267.740000000008,3474,1808.459999999999,8342,0.0,0,0.0,0,0.0,0,0.0,0,20959.14,2260
2023-04-02,Brand LA,872430,8616.445041079995,0.0,0,25.530000000000005,10,494.6521680099987,42420,0.0,0,0.0,0,8096.262873069995,830000,7132.42,2020
2023-04-02,Brand LO,363514,56372.30759999996,35036.729999999945,19727,8349.900000000014,37298,0.0,0,12985.677599999995,306489,0.0,0,0.0,0,175715.73,18714
2023-04-02,Brand M,29238,17352.470000000034,14745.48000000003,14006,2606.990000000003,15232,0.0,0,0.0,0,0.0,0,0.0,0,48567.48,10170
2023-04-02,Brand R,240898,3364.7490166100047,50.18,13,41.68,41,0.0,0,0.0,0,0.0,0,3272.8890166100045,240844,6499.71,713
2023-04-03,Brand C,666420,16123.640310340008,0.0,0,0.0,0,10475.85015904,261585,0.0,0,0.0,0,5647.790151300008,404835,11448.82,3396
2023-04-03,Brand G,194639,11536.594013190017,6231.120000000004,3429,1491.7600000000002,6779,0.0,0,3517.828800000012,134929,0.0,0,295.88521318999983,49502,20759.72,2289
2023-04-03,Brand LA,941764,8777.043096040014,0.0,0,37.85,14,500.5157404300004,39808,0.0,0,0.0,0,8238.677355610012,901942,7566.08,2222
2023-04-03,Brand LO,350548,52899.346165890005,33708.710000000014,18911,8088.7999999999965,36272,6.045360999999998,380,10941.7056,274250,0.0,0,154.0852048900001,20735,170038.56,18305
2023-04-03,Brand M,61036,16828.925517529988,14251.079999999984,13230,2396.600000000005,14162,0.0,0,0.0,0,0.0,0,181.2455175300008,33644,49112.05,10341
2023-04-03,Brand N,59340,305.0160238700008,0.0,0,0.0,0,3.1086866000000013,206,0.0,0,0.0,0,301.9073372700008,59134,8203.29,3153
2023-04-03,Brand R,284445,3593.627603290004,77.65,45,57.23,61,0.0,0,0.0,0,0.0,0,3458.747603290004,284339,5785.0,677
2023-04-04,Brand C,1781474,84217.0966825199,0.0,0,0.0,0,71731.32793362989,1243661,6829.428600000012,143820,0.0,0,5656.34014889,393993,9345.38,2998
2023-04-04,Brand G,585301,15528.120827390005,6395.66,3193,1494.0499999999995,7617,0.0,0,4217.485200000004,151156,0.0,0,3420.925627390002,423335,27323.78,2801
2023-04-04,Brand LA,907219,8570.76124705001,0.0,0,35.510000000000005,14,503.3933854400002,41416,0.0,0,0.0,0,8031.857861610009,865789,6353.67,2056
